Player,bbref_id,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Eric Gordon\gordoer01,gordoer01,SG,32,HOU,27,13,29.22222222,5.888888889,13.59259259,0.433242507,2.555555556,7.777777778,0.328571429,3.333333333,5.814814815,0.573248408,3.481481481,4.222222222,0.824561404,0.296296296,1.851851852,2.148148148,2.62962963,0.518518519,0.481481481,1.888888889,1.62962963,17.81481481
Devonte' Graham\grahade01,grahade01,PG,25,CHO,55,44,30.16363636,4.581818182,12.16363636,0.376681614,3.254545455,8.672727273,0.375262055,1.327272727,3.490909091,0.380208333,2.418181818,2.872727273,0.841772152,0.4,2.290909091,2.690909091,5.363636364,0.872727273,0.109090909,1.527272727,1.4,14.83636364
Jerami Grant\grantje01,grantje01,SF,26,DET,54,54,33.87037037,7.407407407,17.25925926,0.429184549,2.12962963,6.092592593,0.349544073,5.277777778,11.16666667,0.472636816,5.37037037,6.351851852,0.84548105,0.648148148,3.981481481,4.62962963,2.814814815,0.648148148,1.074074074,2.018518519,2.314814815,22.31481481
Danny Green\greenda02,greenda02,SF,33,PHI,69,69,28.02898551,3.246376812,7.884057971,0.411764706,2.536231884,6.260869565,0.405092593,0.710144928,1.623188406,0.4375,0.449275362,0.579710145,0.775,0.797101449,2.971014493,3.768115942,1.710144928,1.333333333,0.811594203,0.971014493,1.811594203,9.47826087
Draymond Green\greendr01,greendr01,PF,30,GSW,63,63,31.46031746,2.698412698,6.031746032,0.447368421,0.53968254,2,0.26984127,2.158730159,4.031746032,0.535433071,1.111111111,1.396825397,0.795454545,0.873015873,6.253968254,7.126984127,8.857142857,1.666666667,0.825396825,2.984126984,3.079365079,7.047619048
JaMychal Green\greenja01,greenja01,PF,30,DEN,58,5,19.31034483,2.982758621,6.448275862,0.462566845,1.362068966,3.413793103,0.398989899,1.620689655,3.034482759,0.534090909,0.793103448,0.982758621,0.807017544,1.465517241,3.310344828,4.775862069,0.913793103,0.448275862,0.379310345,0.913793103,2.482758621,8.120689655
Javonte Green\greenja02,greenja02,SG-PG,27,TOT,82,4,11.53658537,1.292682927,2.487804878,0.519607843,0.243902439,0.731707317,0.333333333,1.048780488,1.756097561,0.597222222,0.731707317,0.975609756,0.75,0.634146341,1.097560976,1.731707317,0.414634146,0.682926829,0.146341463,0.463414634,1.097560976,3.56097561
Jeff Green\greenje02,greenje02,C,34,BRK,68,38,26.98529412,3.838235294,7.794117647,0.49245283,1.514705882,3.676470588,0.412,2.323529412,4.117647059,0.564285714,1.838235294,2.367647059,0.776397516,0.5,3.367647059,3.867647059,1.588235294,0.529411765,0.397058824,0.794117647,1.794117647,11.02941176
Josh Green\greenjo02,greenjo02,SG,20,DAL,39,5,11.41025641,1.076923077,2.384615385,0.451612903,0.102564103,0.641025641,0.16,0.974358974,1.743589744,0.558823529,0.333333333,0.58974359,0.565217391,0.717948718,1.282051282,2,0.717948718,0.41025641,0.076923077,0.435897436,0.897435897,2.58974359
Blake Griffin\griffbl01,griffbl01,PF,31,TOT,92,60,25.7826087,3.782608696,8.934782609,0.423357664,1.52173913,4.456521739,0.341463415,2.260869565,4.47826087,0.504854369,1.891304348,2.543478261,0.743589744,0.760869565,4.130434783,4.891304348,3.043478261,0.695652174,0.326086957,1.347826087,2.413043478,10.97826087
Kyle Guy\guyky01,guyky01,PG,23,SAC,31,0,7.580645161,0.935483871,2.838709677,0.329545455,0.419354839,1.483870968,0.282608696,0.516129032,1.35483871,0.380952381,0.516129032,0.64516129,0.8,0.161290323,0.967741935,1.129032258,1.032258065,0.193548387,0,0.35483871,0.64516129,2.806451613
Rui Hachimura\hachiru01,hachiru01,PF,22,WAS,57,57,31.52631579,5.438596491,11.36842105,0.478395062,0.789473684,2.403508772,0.328467153,4.649122807,8.964912281,0.518590998,2.175438596,2.824561404,0.770186335,0.859649123,4.614035088,5.473684211,1.438596491,0.771929825,0.122807018,1.192982456,2.105263158,13.84210526
Ashton Hagans\haganas01,haganas01,PG,21,MIN,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
Tyrese Haliburton\halibty01,halibty01,PG,20,SAC,58,20,30.10344828,5.034482759,10.67241379,0.471728595,2.086206897,5.103448276,0.408783784,2.948275862,5.568965517,0.529411765,0.827586207,0.965517241,0.857142857,0.672413793,2.310344828,2.982758621,5.327586207,1.327586207,0.482758621,1.586206897,1.431034483,12.98275862
Donta Hall\halldo01,halldo01,PF,23,ORL,13,0,13.76923077,1.923076923,2.692307692,0.714285714,0,0,0,1.923076923,2.692307692,0.714285714,1.769230769,2.615384615,0.676470588,1.846153846,2.923076923,4.769230769,0.846153846,0.384615385,0.769230769,0.615384615,1.384615385,5.615384615
Josh Hall\halljo01,halljo01,SF,20,OKC,21,1,16,1.428571429,4.714285714,0.303030303,0.19047619,1.761904762,0.108108108,1.238095238,2.952380952,0.419354839,1.047619048,2.095238095,0.5,0.285714286,2.523809524,2.80952381,1.333333333,0.19047619,0.047619048,1.19047619,1.761904762,4.095238095
R.J. Hampton\hamptrj01,hamptrj01,SG-PG,19,TOT,102,2,17.41176471,2.666666667,6.137254902,0.434504792,0.529411765,1.705882353,0.310344828,2.137254902,4.431372549,0.482300885,1.078431373,1.607843137,0.670731707,0.568627451,2.941176471,3.509803922,1.705882353,0.411764706,0.196078431,1.039215686,1.196078431,6.941176471
Tim Hardaway Jr.\hardati02,hardati02,SG,28,DAL,70,31,28.35714286,5.814285714,13.01428571,0.4467618,2.957142857,7.557142857,0.391304348,2.857142857,5.457142857,0.523560209,2.028571429,2.485714286,0.816091954,0.285714286,2.985714286,3.271428571,1.8,0.442857143,0.157142857,0.914285714,1.585714286,16.61428571
James Harden\hardeja01,hardeja01,PG-SG,31,TOT,88,86,36.56818182,7.772727273,16.68181818,0.465940054,2.75,7.590909091,0.362275449,5.022727273,9.090909091,0.5525,6.318181818,7.340909091,0.860681115,0.795454545,7.113636364,7.909090909,10.79545455,1.204545455,0.75,4.022727273,2.25,24.61363636
Maurice Harkless\harklma01,harklma01,PF-SF,27,TOT,74,46,20.86486486,1.864864865,4.459459459,0.418181818,0.621621622,2.27027027,0.273809524,1.243243243,2.189189189,0.567901235,0.891891892,1.162162162,0.76744186,0.351351351,2.054054054,2.405405405,1.189189189,0.810810811,0.540540541,0.594594595,2.324324324,5.243243243
Jared Harper\harpeja01,harpeja01,PG,23,NYK,8,0,2,0,0.5,0,0,0.125,0,0,0.375,0,0.375,0.5,0.75,0,0.25,0.25,0.125,0,0,0.375,0.125,0.375
Montrezl Harrell\harremo01,harremo01,C,27,LAL,69,1,22.89855072,5.434782609,8.739130435,0.621890547,0,0.144927536,0,5.434782609,8.594202899,0.63237774,2.623188406,3.710144928,0.70703125,2.289855072,3.913043478,6.202898551,1.057971014,0.666666667,0.710144928,1.072463768,1.855072464,13.49275362
Gary Harris\harriga01,harriga01,SG,26,TOT,78,76,27.69230769,3.538461538,8.846153846,0.4,1.230769231,3.615384615,0.340425532,2.307692308,5.230769231,0.441176471,1.641025641,2,0.820512821,0.538461538,1.487179487,2.025641026,2,0.717948718,0.282051282,0.948717949,1.820512821,9.948717949
Jalen Harris\harrija01,harrija01,SG,22,TOR,13,2,13.23076923,2.769230769,5.538461538,0.5,1.307692308,2.769230769,0.472222222,1.461538462,2.769230769,0.527777778,0.538461538,0.692307692,0.777777778,0.230769231,1.153846154,1.384615385,1.307692308,0.615384615,0,1.076923077,1.153846154,7.384615385
Joe Harris\harrijo01,harrijo01,SF,29,BRK,69,65,31.02898551,5.173913043,10.24637681,0.504950495,3.057971014,6.434782609,0.475225225,2.115942029,3.811594203,0.55513308,0.710144928,0.913043478,0.777777778,0.623188406,2.971014493,3.594202899,1.884057971,0.666666667,0.202898551,0.898550725,2.043478261,14.11594203
Tobias Harris\harrito02,harrito02,PF,28,PHI,62,62,32.48387097,7.629032258,14.90322581,0.511904762,1.322580645,3.35483871,0.394230769,6.306451613,11.5483871,0.546089385,2.935483871,3.290322581,0.892156863,1,5.758064516,6.758064516,3.548387097,0.887096774,0.822580645,1.725806452,1.919354839,19.51612903
Shaquille Harrison\harrish01,harrish01,SG,27,TOT,68,0,9.794117647,0.764705882,2.294117647,0.333333333,0.088235294,0.470588235,0.1875,0.676470588,1.823529412,0.370967742,0.529411765,0.647058824,0.818181818,0.205882353,1.205882353,1.411764706,0.735294118,0.5,0.147058824,0.323529412,0.970588235,2.147058824
Josh Hart\hartjo01,hartjo01,SF,25,NOP,47,4,28.70212766,3.212765957,7.319148936,0.438953488,1.340425532,4.106382979,0.32642487,1.872340426,3.212765957,0.582781457,1.468085106,1.893617021,0.775280899,1.127659574,6.893617021,8.021276596,2.319148936,0.808510638,0.255319149,1.042553191,2.361702128,9.234042553
Isaiah Hartenstein\harteis01,harteis01,C,22,TOT,92,4,12.15217391,2.043478261,3.717391304,0.549707602,0.043478261,0.130434783,0.333333333,2,3.586956522,0.557575758,1,1.543478261,0.647887324,1.413043478,2.52173913,3.934782609,1.195652174,0.413043478,0.847826087,0.956521739,2.260869565,5.130434783
Udonis Haslem\hasleud01,hasleud01,C,40,MIA,1,0,3,2,2,1,0,0,0,2,2,1,0,0,0,0,1,1,0,0,0,0,0,4
Jaxson Hayes\hayesja02,hayesja02,C,20,NOP,60,3,16.06666667,2.916666667,4.666666667,0.625,0.1,0.233333333,0.428571429,2.816666667,4.433333333,0.635338346,1.55,2,0.775,1.533333333,2.75,4.283333333,0.583333333,0.416666667,0.633333333,0.65,1.683333333,7.483333333
Killian Hayes\hayeski01,hayeski01,PG,19,DET,26,18,25.76923077,2.730769231,7.730769231,0.353233831,0.769230769,2.769230769,0.277777778,1.961538462,4.961538462,0.395348837,0.538461538,0.653846154,0.823529412,0.230769231,2.423076923,2.653846154,5.307692308,1.038461538,0.384615385,3.192307692,2.192307692,6.769230769
Gordon Hayward\haywago01,haywago01,SF,30,CHO,44,44,34,7.068181818,14.95454545,0.472644377,1.931818182,4.659090909,0.414634146,5.136363636,10.29545455,0.498896247,3.545454545,4.204545455,0.843243243,0.840909091,5.022727273,5.863636364,4.113636364,1.181818182,0.318181818,2.068181818,1.681818182,19.61363636
Juan Hernangómez\hernaju01,hernaju01,PF,25,MIN,52,6,17.30769231,2.5,5.75,0.434782609,1.057692308,3.230769231,0.327380952,1.442307692,2.519230769,0.572519084,1.153846154,1.865384615,0.618556701,0.865384615,3.076923077,3.942307692,0.673076923,0.365384615,0.134615385,0.519230769,1,7.211538462
Willy Hernangómez\hernawi01,hernawi01,C,26,NOP,47,12,18,3.212765957,5.70212766,0.563432836,0.021276596,0.212765957,0.1,3.191489362,5.489361702,0.581395349,1.319148936,1.978723404,0.666666667,2.489361702,4.617021277,7.106382979,1.063829787,0.468085106,0.489361702,0.723404255,1.446808511,7.765957447
Tyler Herro\herroty01,herroty01,SG,21,MIA,54,15,30.27777778,5.685185185,12.94444444,0.439198856,1.981481481,5.5,0.36026936,3.703703704,7.444444444,0.497512438,1.740740741,2.166666667,0.803418803,0.462962963,4.5,4.962962963,3.407407407,0.648148148,0.314814815,1.87037037,1.314814815,15.09259259
Buddy Hield\hieldbu01,hieldbu01,SG,28,SAC,71,71,34.26760563,5.676056338,13.97183099,0.40625,3.971830986,10.15492958,0.39112344,1.704225352,3.816901408,0.446494465,1.23943662,1.464788732,0.846153846,0.408450704,4.295774648,4.704225352,3.61971831,0.887323944,0.422535211,1.830985915,2.464788732,16.56338028
George Hill\hillge01,hillge01,PG,34,TOT,60,34,22.4,3.166666667,6.566666667,0.482233503,1.033333333,2.666666667,0.3875,2.133333333,3.9,0.547008547,1.333333333,1.666666667,0.8,0.533333333,1.5,2.033333333,2.433333333,0.766666667,0.166666667,1.033333333,1.033333333,8.7
Solomon Hill\hillso01,hillso01,PF,29,ATL,71,16,21.30985915,1.507042254,4.197183099,0.359060403,0.957746479,2.985915493,0.320754717,0.549295775,1.211267606,0.453488372,0.492957746,0.647887324,0.760869565,0.591549296,2.422535211,3.014084507,1.056338028,0.704225352,0.154929577,0.591549296,1.633802817,4.464788732
Nate Hinton\hintona01,hintona01,SG,21,DAL,21,0,4.428571429,0.714285714,2,0.357142857,0.19047619,0.904761905,0.210526316,0.523809524,1.095238095,0.47826087,0.333333333,0.476190476,0.7,0.047619048,0.380952381,0.428571429,0.380952381,0.333333333,0.095238095,0.238095238,0.380952381,1.952380952
Jaylen Hoard\hoardja01,hoardja01,SF,21,OKC,19,0,16.84210526,2.315789474,4.631578947,0.5,0,0.578947368,0,2.315789474,4.052631579,0.571428571,1.473684211,2.157894737,0.682926829,1.105263158,2.315789474,3.421052632,1.263157895,0.684210526,0.263157895,0.894736842,1,6.105263158
Aaron Holiday\holidaa01,holidaa01,PG,24,IND,66,8,17.81818182,2.575757576,6.606060606,0.389908257,1.015151515,2.757575758,0.368131868,1.560606061,3.848484848,0.405511811,1.03030303,1.257575758,0.819277108,0.227272727,1.121212121,1.348484848,1.863636364,0.696969697,0.196969697,1,1.424242424,7.196969697
Jrue Holiday\holidjr01,holidjr01,PG,30,MIL,59,56,32.3220339,7.016949153,13.94915254,0.503037667,1.881355932,4.796610169,0.392226148,5.13559322,9.152542373,0.561111111,1.813559322,2.305084746,0.786764706,1.237288136,3.305084746,4.542372881,6.050847458,1.627118644,0.627118644,2.152542373,1.661016949,17.72881356
Justin Holiday\holidju01,holidju01,SG,31,IND,72,52,30.31944444,3.583333333,8.680555556,0.4128,2.402777778,6.291666667,0.381898455,1.180555556,2.388888889,0.494186047,0.930555556,1.180555556,0.788235294,0.444444444,3.111111111,3.555555556,1.652777778,1.027777778,0.569444444,0.75,1.875,10.5
Rondae Hollis-Jefferson\holliro01,holliro01,PF,26,POR,11,1,9.727272727,0.818181818,1.636363636,0.5,0,0.090909091,0,0.818181818,1.545454545,0.529411765,0.818181818,1.454545455,0.5625,1,1.363636364,2.363636364,1.181818182,0.181818182,0.363636364,0.181818182,1.363636364,2.454545455
Richaun Holmes\holmeri01,holmeri01,C,27,SAC,61,61,29.21311475,6,9.426229508,0.636521739,0.032786885,0.180327869,0.181818182,5.967213115,9.245901639,0.645390071,2.213114754,2.786885246,0.794117647,2.360655738,5.901639344,8.262295082,1.655737705,0.639344262,1.573770492,1.229508197,3.491803279,14.24590164
Rodney Hood\hoodro01,hoodro01,SF,28,TOT,110,10,17.12727273,1.709090909,4.727272727,0.361538462,0.618181818,2.054545455,0.300884956,1.090909091,2.672727273,0.408163265,0.436363636,0.509090909,0.857142857,0.418181818,1.454545455,1.872727273,0.963636364,0.436363636,0.127272727,0.654545455,1.345454545,4.472727273
Al Horford\horfoal01,horfoal01,C,34,OKC,28,28,27.92857143,5.785714286,12.85714286,0.45,2,5.428571429,0.368421053,3.785714286,7.428571429,0.509615385,0.642857143,0.785714286,0.818181818,1.035714286,5.678571429,6.714285714,3.357142857,0.892857143,0.928571429,1.035714286,1.714285714,14.21428571
Talen Horton-Tucker\hortota01,hortota01,SG,20,LAL,65,4,20.06153846,3.446153846,7.523076923,0.45807771,0.569230769,2.015384615,0.282442748,2.876923077,5.507692308,0.522346369,1.538461538,1.984615385,0.775193798,0.384615385,2.215384615,2.6,2.784615385,0.969230769,0.323076923,1.615384615,1.953846154,9
Danuel House\houseda01,houseda01,SF,27,HOU,36,23,25.88888889,3.055555556,7.555555556,0.404411765,1.5,4.333333333,0.346153846,1.555555556,3.222222222,0.482758621,1.138888889,1.75,0.650793651,0.5,3.166666667,3.666666667,1.916666667,0.555555556,0.444444444,1,1.861111111,8.75
Dwight Howard\howardw01,howardw01,C,35,PHI,69,6,17.33333333,2.579710145,4.391304348,0.587458746,0.072463768,0.289855072,0.25,2.507246377,4.101449275,0.61130742,1.753623188,3.043478261,0.576190476,2.753623188,5.652173913,8.405797101,0.884057971,0.434782609,0.898550725,1.623188406,2.898550725,6.985507246
Markus Howard\howarma02,howarma02,SG,21,DEN,37,1,5.540540541,1.081081081,2.864864865,0.377358491,0.486486486,1.756756757,0.276923077,0.594594595,1.108108108,0.536585366,0.189189189,0.243243243,0.777777778,0.027027027,0.540540541,0.567567568,0.486486486,0.108108108,0.027027027,0.486486486,0.621621622,2.837837838
Kevin Huerter\huertke01,huertke01,SG,22,ATL,69,49,30.8115942,4.579710145,10.5942029,0.432284542,2.028985507,5.594202899,0.362694301,2.550724638,5,0.510144928,0.724637681,0.927536232,0.78125,0.550724638,2.797101449,3.347826087,3.492753623,1.188405797,0.260869565,1.144927536,2.391304348,11.91304348
Elijah Hughes\hugheel01,hugheel01,SF,22,UTA,18,0,3.555555556,0.555555556,1.666666667,0.333333333,0.444444444,1.277777778,0.347826087,0.111111111,0.388888889,0.285714286,0.166666667,0.222222222,0.75,0.055555556,0.444444444,0.5,0.333333333,0.055555556,0.055555556,0.333333333,0.055555556,1.722222222
De'Andre Hunter\huntede01,huntede01,SF,23,ATL,23,19,29.47826087,5.217391304,10.7826087,0.483870968,1.347826087,4.130434783,0.326315789,3.869565217,6.652173913,0.581699346,3.173913043,3.695652174,0.858823529,0.739130435,4.043478261,4.782608696,1.913043478,0.826086957,0.52173913,1.260869565,2.565217391,14.95652174
Chandler Hutchison\hutchch01,hutchch01,SF,24,TOT,50,2,13.84,1.56,4.12,0.378640777,0.32,0.88,0.363636364,1.24,3.24,0.382716049,0.84,1,0.84,0.24,2.88,3.12,0.68,0.48,0.2,0.8,1.32,4.28
Serge Ibaka\ibakase01,ibakase01,C,31,LAC,41,39,23.29268293,4.536585366,8.902439024,0.509589041,0.951219512,2.804878049,0.339130435,3.585365854,6.097560976,0.588,1.048780488,1.292682927,0.811320755,1.780487805,4.926829268,6.707317073,1.804878049,0.219512195,1.146341463,1.073170732,1.853658537,11.07317073
Andre Iguodala\iguodan01,iguodan01,SF,37,MIA,63,5,21.25396825,1.507936508,3.936507937,0.383064516,0.952380952,2.888888889,0.32967033,0.555555556,1.047619048,0.53030303,0.396825397,0.603174603,0.657894737,0.603174603,2.904761905,3.507936508,2.253968254,0.904761905,0.555555556,1.063492063,1.428571429,4.365079365
Ersan İlyasova\ilyaser01,ilyaser01,PF,33,UTA,17,1,8.705882353,1.235294118,3.176470588,0.388888889,1.058823529,2.411764706,0.43902439,0.176470588,0.764705882,0.230769231,0.294117647,0.294117647,1,0.411764706,1.294117647,1.705882353,0.235294118,0.588235294,0.176470588,0.470588235,1.705882353,3.823529412
Joe Ingles\inglejo01,inglejo01,SF,33,UTA,67,30,27.86567164,4.104477612,8.388059701,0.489323843,2.731343284,6.059701493,0.450738916,1.373134328,2.328358209,0.58974359,1.134328358,1.343283582,0.844444444,0.402985075,3.23880597,3.641791045,4.746268657,0.671641791,0.179104478,1.746268657,1.791044776,12.07462687
Brandon Ingram\ingrabr01,ingrabr01,SF,23,NOP,61,61,34.31147541,8.409836066,18.04918033,0.465940054,2.344262295,6.147540984,0.381333333,6.06557377,11.90163934,0.509641873,4.606557377,5.245901639,0.878125,0.557377049,4.344262295,4.901639344,4.852459016,0.68852459,0.590163934,2.524590164,2.032786885,23.7704918
Kyrie Irving\irvinky01,irvinky01,PG,28,BRK,54,54,34.92592593,10.16666667,20.11111111,0.505524862,2.814814815,7,0.402116402,7.351851852,13.11111111,0.560734463,3.722222222,4.037037037,0.922018349,0.962962963,3.796296296,4.759259259,6,1.407407407,0.685185185,2.407407407,2.592592593,26.87037037
Wesley Iwundu\iwundwe01,iwundwe01,SF,26,TOT,82,8,13.14634146,0.829268293,2.487804878,0.333333333,0.12195122,1,0.12195122,0.707317073,1.487804878,0.475409836,0.634146341,0.756097561,0.838709677,0.365853659,1.829268293,2.195121951,0.43902439,0.365853659,0.097560976,0.463414634,1.195121951,2.414634146
Frank Jackson\jacksfr01,jacksfr01,PG,22,DET,40,6,18.45,3.35,7.325,0.457337884,1.525,3.75,0.406666667,1.825,3.575,0.51048951,1.525,1.875,0.813333333,0.375,1.775,2.15,0.9,0.375,0.025,0.85,1.325,9.75
Jaren Jackson Jr.\jacksja02,jacksja02,C,21,MEM,11,4,23.45454545,4.818181818,11.36363636,0.424,1.545454545,5.454545455,0.283333333,3.272727273,5.909090909,0.553846154,3.181818182,3.818181818,0.833333333,1.545454545,4.090909091,5.636363636,1.090909091,1.090909091,1.636363636,1.363636364,3.818181818,14.36363636
Josh Jackson\jacksjo02,jacksjo02,SG,23,DET,62,25,25.16129032,4.774193548,11.40322581,0.418670438,1.241935484,4.14516129,0.299610895,3.532258065,7.258064516,0.486666667,2.564516129,3.516129032,0.729357798,0.919354839,3.177419355,4.096774194,2.306451613,0.85483871,0.758064516,2.290322581,2.870967742,13.35483871
Justin Jackson\jacksju01,jacksju01,SF,25,TOT,68,6,16.97058824,2.617647059,6.5,0.402714932,1.058823529,3.441176471,0.307692308,1.558823529,3.058823529,0.509615385,0.911764706,1.088235294,0.837837838,0.470588235,1.794117647,2.264705882,1.529411765,0.441176471,0.058823529,0.941176471,0.941176471,7.205882353
Reggie Jackson\jacksre01,jacksre01,SG,30,LAC,67,43,23.04477612,3.925373134,8.731343284,0.44957265,1.820895522,4.208955224,0.432624113,2.104477612,4.52238806,0.465346535,1,1.223880597,0.817073171,0.358208955,2.507462687,2.865671642,3.059701493,0.611940299,0.104477612,1.104477612,1.895522388,10.67164179
Justin James\jamesju01,jamesju01,SF,24,SAC,36,0,8.611111111,1.444444444,3.083333333,0.468468468,0.388888889,1.055555556,0.368421053,1.055555556,2.027777778,0.520547945,0.583333333,1,0.583333333,0.25,0.583333333,0.833333333,0.611111111,0.222222222,0.083333333,0.416666667,0.638888889,3.861111111
LeBron James\jamesle01,jamesle01,PG,36,LAL,45,45,33.42222222,9.377777778,18.28888889,0.512758202,2.311111111,6.333333333,0.364912281,7.066666667,11.95555556,0.591078067,3.955555556,5.666666667,0.698039216,0.644444444,7.044444444,7.688888889,7.777777778,1.066666667,0.555555556,3.733333333,1.555555556,25.02222222
Mike James\jamesmi02,jamesmi02,PG,30,BRK,13,1,18.15384615,2.615384615,7.076923077,0.369565217,0.846153846,2.384615385,0.35483871,1.769230769,4.692307692,0.37704918,1.615384615,2.076923077,0.777777778,0.230769231,2.230769231,2.461538462,4.153846154,0.461538462,0.076923077,1.538461538,0.769230769,7.692307692
DaQuan Jeffries\jeffrda01,jeffrda01,SG,23,TOT,62,10,15.90322581,1.612903226,3.870967742,0.416666667,0.64516129,2.161290323,0.298507463,0.967741935,1.709677419,0.566037736,0.225806452,0.258064516,0.875,0.612903226,1.677419355,2.290322581,0.709677419,0.483870968,0.322580645,0.451612903,1.548387097,4.096774194
Ty Jerome\jeromty01,jeromty01,SG,23,OKC,33,1,23.87878788,3.878787879,8.696969697,0.445993031,2.151515152,5.090909091,0.422619048,1.727272727,3.606060606,0.478991597,0.787878788,1.03030303,0.764705882,0.303030303,2.454545455,2.757575758,3.636363636,0.606060606,0.181818182,1.424242424,1.848484848,10.6969697
Isaiah Joe\joeis01,joeis01,SG,21,PHI,41,1,9.341463415,1.170731707,3.243902439,0.360902256,0.951219512,2.585365854,0.367924528,0.219512195,0.658536585,0.333333333,0.43902439,0.585365854,0.75,0.146341463,0.731707317,0.87804878,0.487804878,0.292682927,0.097560976,0.268292683,0.829268293,3.731707317
Alize Johnson\johnsal02,johnsal02,PF,24,BRK,18,0,10.5,2.222222222,3.777777778,0.588235294,0.055555556,0.333333333,0.166666667,2.166666667,3.444444444,0.629032258,0.722222222,0.722222222,1,1.5,3.5,5,0.777777778,0.277777778,0.277777778,0.5,0.888888889,5.222222222
Cameron Johnson\johnsca02,johnsca02,PF,24,PHO,60,11,23.95,3.383333333,8.05,0.420289855,1.95,5.583333333,0.349253731,1.433333333,2.466666667,0.581081081,0.833333333,0.983333333,0.847457627,0.55,2.766666667,3.316666667,1.433333333,0.616666667,0.266666667,0.666666667,1.416666667,9.55
James Johnson\johnsja01,johnsja01,PF,33,TOT,102,24,20.45098039,2.862745098,6.411764706,0.44648318,0.607843137,2.352941176,0.258333333,2.254901961,4.058823529,0.555555556,0.882352941,1.490196078,0.592105263,0.62745098,2.843137255,3.470588235,1.921568627,0.823529412,0.823529412,1.078431373,2.352941176,7.215686275
Keldon Johnson\johnske04,johnske04,SF,21,SAS,69,67,28.52173913,4.898550725,10.2173913,0.479432624,0.869565217,2.623188406,0.331491713,4.028985507,7.594202899,0.530534351,2.101449275,2.84057971,0.739795918,1.347826087,4.623188406,5.971014493,1.753623188,0.579710145,0.347826087,1.130434783,2.057971014,12.76811594
Stanley Johnson\johnsst04,johnsst04,PF,24,TOR,61,13,16.49180328,1.459016393,3.819672131,0.381974249,0.737704918,2.245901639,0.328467153,0.721311475,1.573770492,0.458333333,0.721311475,0.901639344,0.8,0.475409836,2.032786885,2.508196721,1.459016393,0.852459016,0.295081967,0.885245902,1.901639344,4.37704918
Tyler Johnson\johnsty01,johnsty01,SG,28,BRK,39,3,17.53846154,1.846153846,4.692307692,0.393442623,1.230769231,3.384615385,0.363636364,0.615384615,1.307692308,0.470588235,0.461538462,0.538461538,0.857142857,0.153846154,1.820512821,1.974358974,1.205128205,0.358974359,0,0.435897436,1.102564103,5.384615385
Nikola Jokić\jokicni01,jokicni01,C,25,DEN,72,72,34.55555556,10.16666667,17.95833333,0.56612529,1.277777778,3.291666667,0.388185654,8.888888889,14.66666667,0.606060606,4.75,5.472222222,0.868020305,2.847222222,7.986111111,10.83333333,8.319444444,1.319444444,0.666666667,3.083333333,2.666666667,26.36111111
Damian Jones\jonesda03,jonesda03,C,25,TOT,78,20,14.02564103,1.794871795,2.641025641,0.67961165,0.025641026,0.128205128,0.2,1.769230769,2.512820513,0.704081633,1.076923077,1.487179487,0.724137931,0.923076923,2.179487179,3.102564103,0.743589744,0.282051282,0.743589744,0.666666667,1.974358974,4.692307692
Derrick Jones Jr.\jonesde02,jonesde02,SF,23,POR,58,43,22.72413793,2.534482759,5.24137931,0.483552632,0.74137931,2.344827586,0.316176471,1.793103448,2.896551724,0.619047619,1.017241379,1.568965517,0.648351648,1.327586207,2.206896552,3.534482759,0.810344828,0.637931034,0.931034483,0.551724138,2.189655172,6.827586207
Mason Jones\jonesma05,jonesma05,SG,22,TOT,64,2,10.4375,1.625,3.84375,0.422764228,0.75,2.0625,0.363636364,0.875,1.78125,0.49122807,1.25,2,0.625,0.21875,1.5,1.71875,1.3125,0.21875,0.03125,0.90625,0.75,5.25
Tre Jones\jonestr01,jonestr01,PG,21,SAS,37,1,7.27027027,1,2.108108108,0.474358974,0.081081081,0.135135135,0.6,0.918918919,1.972972973,0.465753425,0.459459459,0.513513514,0.894736842,0.216216216,0.351351351,0.567567568,1.054054054,0.216216216,0,0.351351351,0.351351351,2.540540541
Tyus Jones\jonesty01,jonesty01,PG,24,MEM,70,9,17.45714286,2.542857143,5.9,0.430992736,0.642857143,2,0.321428571,1.9,3.9,0.487179487,0.585714286,0.642857143,0.911111111,0.3,1.7,2,3.7,0.914285714,0.085714286,0.685714286,0.442857143,6.314285714
DeAndre Jordan\jordade01,jordade01,C,32,BRK,57,43,21.85964912,3.333333333,4.368421053,0.763052209,0,0.01754386,0,3.333333333,4.350877193,0.766129032,0.807017544,1.614035088,0.5,2.052631579,5.438596491,7.49122807,1.631578947,0.298245614,1.140350877,1.49122807,2.035087719,7.473684211
Cory Joseph\josepco01,josepco01,PG,29,TOT,126,26,22.95238095,3.174603175,6.761904762,0.469483568,0.714285714,2.095238095,0.340909091,2.46031746,4.666666667,0.527210884,1.142857143,1.396825397,0.818181818,0.555555556,1.968253968,2.523809524,3.380952381,0.968253968,0.285714286,1.253968254,2.206349206,8.206349206
